Time,Set Spd,Phase
[sec],[mph],[#]
1888.2,0.00,3
1888.3,0.00,3
1888.4,0.00,3
1888.5,0.00,3
1888.6,0.00,3
1888.7,0.00,3
1888.8,0.00,3
1888.9,0.00,3
1889,0.00,3
1889.1,0.00,3
1889.2,0.00,3
1889.3,0.00,3
1889.4,0.00,3
1889.5,0.00,3
1889.6,0.00,3
1889.7,0.00,3
1889.8,0.00,3
1889.9,0.00,3
1890,0.00,3
1890.1,0.00,3
1890.2,0.00,3
1890.3,0.00,3
1890.4,0.00,3
1890.5,0.00,3
1890.6,0.00,3
1890.7,0.00,3
1890.8,0.00,3
1890.9,0.00,3
1891,0.00,3
1891.1,0.00,3
1891.2,0.00,3
1891.3,0.00,3
1891.4,0.00,3
1891.5,0.00,3
1891.6,0.00,3
1891.7,0.00,3
1891.8,0.00,3
1891.9,0.00,3
1892,0.00,3
1892.1,0.00,3
1892.2,0.00,3
1892.3,0.00,3
1892.4,0.00,3
1892.5,0.00,3
1892.6,0.00,3
1892.7,0.00,3
1892.8,0.00,3
1892.9,0.00,3
1893,0.00,3
1893.1,0.00,3
1893.2,0.00,3
1893.3,0.00,3
1893.4,0.00,3
1893.5,0.00,3
1893.6,0.00,3
1893.7,0.00,3
1893.8,0.00,3
1893.9,0.00,3
1894,0.04,3
1894.1,0.31,3
1894.2,0.61,3
1894.3,0.91,3
1894.4,1.21,3
1894.5,1.51,3
1894.6,1.81,3
1894.7,2.11,3
1894.8,2.41,3
1894.9,2.71,3
1895,3.01,3
1895.1,3.30,3
1895.2,3.59,3
1895.3,3.88,3
1895.4,4.17,3
1895.5,4.46,3
1895.6,4.75,3
1895.7,5.04,3
1895.8,5.33,3
1895.9,5.62,3
1896,5.91,3
1896.1,6.18,3
1896.2,6.45,3
1896.3,6.72,3
1896.4,6.99,3
1896.5,7.26,3
1896.6,7.53,3
1896.7,7.80,3
1896.8,8.07,3
1896.9,8.34,3
1897,8.61,3
1897.1,8.90,3
1897.2,9.19,3
1897.3,9.48,3
1897.4,9.77,3
1897.5,10.06,3
1897.6,10.35,3
1897.7,10.64,3
1897.8,10.93,3
1897.9,11.22,3
1898,11.51,3
1898.1,11.79,3
1898.2,12.07,3
1898.3,12.35,3
1898.4,12.63,3
1898.5,12.91,3
1898.6,13.19,3
1898.7,13.47,3
1898.8,13.75,3
1898.9,14.03,3
1899,14.31,3
1899.1,14.57,3
1899.2,14.83,3
1899.3,15.09,3
1899.4,15.35,3
1899.5,15.61,3
1899.6,15.87,3
1899.7,16.13,3
1899.8,16.39,3
1899.9,16.65,3
1900,16.88,3
1900.1,16.94,3
1900.2,16.98,3
1900.3,17.02,3
1900.4,17.06,3
1900.5,17.10,3
1900.6,17.14,3
1900.7,17.18,3
1900.8,17.22,3
1900.9,17.26,3
1901,17.31,3
1901.1,17.38,3
1901.2,17.46,3
1901.3,17.54,3
1901.4,17.62,3
1901.5,17.70,3
1901.6,17.78,3
1901.7,17.86,3
1901.8,17.94,3
1901.9,18.02,3
1902,18.12,3
1902.1,18.37,3
1902.2,18.63,3
1902.3,18.89,3
1902.4,19.15,3
1902.5,19.41,3
1902.6,19.67,3
1902.7,19.93,3
1902.8,20.19,3
1902.9,20.45,3
1903,20.69,3
1903.1,20.80,3
1903.2,20.90,3
1903.3,21.00,3
1903.4,21.10,3
1903.5,21.20,3
1903.6,21.30,3
1903.7,21.40,3
1903.8,21.50,3
1903.9,21.60,3
1904,21.70,3
1904.1,21.77,3
1904.2,21.84,3
1904.3,21.91,3
1904.4,21.98,3
1904.5,22.05,3
1904.6,22.12,3
1904.7,22.19,3
1904.8,22.26,3
1904.9,22.33,3
1905,22.39,3
1905.1,22.41,3
1905.2,22.42,3
1905.3,22.43,3
1905.4,22.44,3
1905.5,22.45,3
1905.6,22.46,3
1905.7,22.47,3
1905.8,22.48,3
1905.9,22.49,3
1906,22.49,3
1906.1,22.46,3
1906.2,22.42,3
1906.3,22.38,3
1906.4,22.34,3
1906.5,22.30,3
1906.6,22.26,3
1906.7,22.22,3
1906.8,22.18,3
1906.9,22.14,3
1907,22.10,3
1907.1,22.04,3
1907.2,21.98,3
1907.3,21.92,3
1907.4,21.86,3
1907.5,21.80,3
1907.6,21.74,3
1907.7,21.68,3
1907.8,21.62,3
1907.9,21.56,3
1908,21.50,3
1908.1,21.44,3
1908.2,21.38,3
1908.3,21.32,3
1908.4,21.26,3
1908.5,21.20,3
1908.6,21.14,3
1908.7,21.08,3
1908.8,21.02,3
1908.9,20.96,3
1909,20.90,3
1909.1,20.85,3
1909.2,20.80,3
1909.3,20.75,3
1909.4,20.70,3
1909.5,20.65,3
1909.6,20.60,3
1909.7,20.55,3
1909.8,20.50,3
1909.9,20.45,3
1910,20.40,3
1910.1,20.34,3
1910.2,20.28,3
1910.3,20.22,3
1910.4,20.16,3
1910.5,20.10,3
1910.6,20.04,3
1910.7,19.98,3
1910.8,19.92,3
1910.9,19.86,3
1911,19.77,3
1911.1,19.51,3
1911.2,19.23,3
1911.3,18.95,3
1911.4,18.67,3
1911.5,18.39,3
1911.6,18.11,3
1911.7,17.83,3
1911.8,17.55,3
1911.9,17.27,3
1912,17.00,3
1912.1,16.78,3
1912.2,16.57,3
1912.3,16.36,3
1912.4,16.15,3
1912.5,15.94,3
1912.6,15.73,3
1912.7,15.52,3
1912.8,15.31,3
1912.9,15.10,3
1913,14.92,3
1913.1,14.90,3
1913.2,14.90,3
1913.3,14.90,3
1913.4,14.90,3
1913.5,14.90,3
1913.6,14.90,3
1913.7,14.90,3
1913.8,14.90,3
1913.9,14.90,3
1914,14.90,3
1914.1,14.93,3
1914.2,14.96,3
1914.3,14.99,3
1914.4,15.02,3
1914.5,15.05,3
1914.6,15.08,3
1914.7,15.11,3
1914.8,15.14,3
1914.9,15.17,3
1915,15.20,3
1915.1,15.23,3
1915.2,15.26,3
1915.3,15.29,3
1915.4,15.32,3
1915.5,15.35,3
1915.6,15.38,3
1915.7,15.41,3
1915.8,15.44,3
1915.9,15.47,3
1916,15.50,3
1916.1,15.55,3
1916.2,15.60,3
1916.3,15.65,3
1916.4,15.70,3
1916.5,15.75,3
1916.6,15.80,3
1916.7,15.85,3
1916.8,15.90,3
1916.9,15.95,3
1917,16.01,3
1917.1,16.11,3
1917.2,16.22,3
1917.3,16.33,3
1917.4,16.44,3
1917.5,16.55,3
1917.6,16.66,3
1917.7,16.77,3
1917.8,16.88,3
1917.9,16.99,3
1918,17.11,3
1918.1,17.31,3
1918.2,17.51,3
1918.3,17.71,3
1918.4,17.91,3
1918.5,18.11,3
1918.6,18.31,3
1918.7,18.51,3
1918.8,18.71,3
1918.9,18.91,3
1919,19.11,3
1919.1,19.31,3
1919.2,19.51,3
1919.3,19.71,3
1919.4,19.91,3
1919.5,20.11,3
1919.6,20.31,3
1919.7,20.51,3
1919.8,20.71,3
1919.9,20.91,3
1920,21.10,3
1920.1,21.27,3
1920.2,21.43,3
1920.3,21.59,3
1920.4,21.75,3
1920.5,21.91,3
1920.6,22.07,3
1920.7,22.23,3
1920.8,22.39,3
1920.9,22.55,3
1921,22.69,3
1921.1,22.72,3
1921.2,22.74,3
1921.3,22.76,3
1921.4,22.78,3
1921.5,22.80,3
1921.6,22.82,3
1921.7,22.84,3
1921.8,22.86,3
1921.9,22.88,3
1922,22.90,3
1922.1,22.88,3
1922.2,22.86,3
1922.3,22.84,3
1922.4,22.82,3
1922.5,22.80,3
1922.6,22.78,3
1922.7,22.76,3
1922.8,22.74,3
1922.9,22.72,3
1923,22.70,3
1923.1,22.69,3
1923.2,22.68,3
1923.3,22.67,3
1923.4,22.66,3
1923.5,22.65,3
1923.6,22.64,3
1923.7,22.63,3
1923.8,22.62,3
1923.9,22.61,3
1924,22.58,3
1924.1,22.47,3
1924.2,22.34,3
1924.3,22.21,3
1924.4,22.08,3
1924.5,21.95,3
1924.6,21.82,3
1924.7,21.69,3
1924.8,21.56,3
1924.9,21.43,3
1925,21.28,3
1925.1,21.06,3
1925.2,20.83,3
1925.3,20.60,3
1925.4,20.37,3
1925.5,20.14,3
1925.6,19.91,3
1925.7,19.68,3
1925.8,19.45,3
1925.9,19.22,3
1926,19.00,3
1926.1,18.80,3
1926.2,18.61,3
1926.3,18.42,3
1926.4,18.23,3
1926.5,18.04,3
1926.6,17.85,3
1926.7,17.66,3
1926.8,17.47,3
1926.9,17.28,3
1927,17.10,3
1927.1,16.97,3
1927.2,16.84,3
1927.3,16.71,3
1927.4,16.58,3
1927.5,16.45,3
1927.6,16.32,3
1927.7,16.19,3
1927.8,16.06,3
1927.9,15.93,3
1928,15.81,3
1928.1,15.80,3
1928.2,15.80,3
1928.3,15.80,3
1928.4,15.80,3
1928.5,15.80,3
1928.6,15.80,3
1928.7,15.80,3
1928.8,15.80,3
1928.9,15.80,3
1929,15.82,3
1929.1,16.00,3
1929.2,16.19,3
1929.3,16.38,3
1929.4,16.57,3
1929.5,16.76,3
1929.6,16.95,3
1929.7,17.14,3
1929.8,17.33,3
1929.9,17.52,3
1930,17.71,3
1930.1,17.92,3
1930.2,18.13,3
1930.3,18.34,3
1930.4,18.55,3
1930.5,18.76,3
1930.6,18.97,3
1930.7,19.18,3
1930.8,19.39,3
1930.9,19.60,3
1931,19.80,3
1931.1,19.99,3
1931.2,20.17,3
1931.3,20.35,3
1931.4,20.53,3
1931.5,20.71,3
1931.6,20.89,3
1931.7,21.07,3
1931.8,21.25,3
1931.9,21.43,3
1932,21.60,3
1932.1,21.77,3
1932.2,21.93,3
1932.3,22.09,3
1932.4,22.25,3
1932.5,22.41,3
1932.6,22.57,3
1932.7,22.73,3
1932.8,22.89,3
1932.9,23.05,3
1933,23.20,3
1933.1,23.30,3
1933.2,23.40,3
1933.3,23.50,3
1933.4,23.60,3
1933.5,23.70,3
1933.6,23.80,3
1933.7,23.90,3
1933.8,24.00,3
1933.9,24.10,3
1934,24.20,3
1934.1,24.24,3
1934.2,24.28,3
1934.3,24.32,3
1934.4,24.36,3
1934.5,24.40,3
1934.6,24.44,3
1934.7,24.48,3
1934.8,24.52,3
1934.9,24.56,3
1935,24.60,3
1935.1,24.63,3
1935.2,24.66,3
1935.3,24.69,3
1935.4,24.72,3
1935.5,24.75,3
1935.6,24.78,3
1935.7,24.81,3
1935.8,24.84,3
1935.9,24.87,3
1936,24.90,3
1936.1,24.91,3
1936.2,24.92,3
1936.3,24.93,3
1936.4,24.94,3
1936.5,24.95,3
1936.6,24.96,3
1936.7,24.97,3
1936.8,24.98,3
1936.9,24.99,3
1937,24.99,3
1937.1,24.96,3
1937.2,24.92,3
1937.3,24.88,3
1937.4,24.84,3
1937.5,24.80,3
1937.6,24.76,3
1937.7,24.72,3
1937.8,24.68,3
1937.9,24.64,3
1938,24.60,3
1938.1,24.59,3
1938.2,24.58,3
1938.3,24.57,3
1938.4,24.56,3
1938.5,24.55,3
1938.6,24.54,3
1938.7,24.53,3
1938.8,24.52,3
1938.9,24.51,3
1939,24.50,3
1939.1,24.52,3
1939.2,24.54,3
1939.3,24.56,3
1939.4,24.58,3
1939.5,24.60,3
1939.6,24.62,3
1939.7,24.64,3
1939.8,24.66,3
1939.9,24.68,3
1940,24.70,3
1940.1,24.71,3
1940.2,24.72,3
1940.3,24.73,3
1940.4,24.74,3
1940.5,24.75,3
1940.6,24.76,3
1940.7,24.77,3
1940.8,24.78,3
1940.9,24.79,3
1941,24.80,3
1941.1,24.79,3
1941.2,24.78,3
1941.3,24.77,3
1941.4,24.76,3
1941.5,24.75,3
1941.6,24.74,3
1941.7,24.73,3
1941.8,24.72,3
1941.9,24.71,3
1942,24.70,3
1942.1,24.69,3
1942.2,24.68,3
1942.3,24.67,3
1942.4,24.66,3
1942.5,24.65,3
1942.6,24.64,3
1942.7,24.63,3
1942.8,24.62,3
1942.9,24.61,3
1943,24.60,3
1943.1,24.60,3
1943.2,24.60,3
1943.3,24.60,3
1943.4,24.60,3
1943.5,24.60,3
1943.6,24.60,3
1943.7,24.60,3
1943.8,24.60,3
1943.9,24.60,3
1944,24.61,3
1944.1,24.65,3
1944.2,24.70,3
1944.3,24.75,3
1944.4,24.80,3
1944.5,24.85,3
1944.6,24.90,3
1944.7,24.95,3
1944.8,25.00,3
1944.9,25.05,3
1945,25.10,3
1945.1,25.15,3
1945.2,25.20,3
1945.3,25.25,3
1945.4,25.30,3
1945.5,25.35,3
1945.6,25.40,3
1945.7,25.45,3
1945.8,25.50,3
1945.9,25.55,3
1946,25.60,3
1946.1,25.61,3
1946.2,25.62,3
1946.3,25.63,3
1946.4,25.64,3
1946.5,25.65,3
1946.6,25.66,3
1946.7,25.67,3
1946.8,25.68,3
1946.9,25.69,3
1947,25.70,3
1947.1,25.67,3
1947.2,25.64,3
1947.3,25.61,3
1947.4,25.58,3
1947.5,25.55,3
1947.6,25.52,3
1947.7,25.49,3
1947.8,25.46,3
1947.9,25.43,3
1948,25.40,3
1948.1,25.35,3
1948.2,25.30,3
1948.3,25.25,3
1948.4,25.20,3
1948.5,25.15,3
1948.6,25.10,3
1948.7,25.05,3
1948.8,25.00,3
1948.9,24.95,3
1949,24.91,3
1949.1,24.91,3
1949.2,24.92,3
1949.3,24.93,3
1949.4,24.94,3
1949.5,24.95,3
1949.6,24.96,3
1949.7,24.97,3
1949.8,24.98,3
1949.9,24.99,3
1950,25.00,3
1950.1,25.04,3
1950.2,25.08,3
1950.3,25.12,3
1950.4,25.16,3
1950.5,25.20,3
1950.6,25.24,3
1950.7,25.28,3
1950.8,25.32,3
1950.9,25.36,3
1951,25.40,3
1951.1,25.46,3
1951.2,25.52,3
1951.3,25.58,3
1951.4,25.64,3
1951.5,25.70,3
1951.6,25.76,3
1951.7,25.82,3
1951.8,25.88,3
1951.9,25.94,3
1952,25.99,3
1952.1,26.00,3
1952.2,26.00,3
1952.3,26.00,3
1952.4,26.00,3
1952.5,26.00,3
1952.6,26.00,3
1952.7,26.00,3
1952.8,26.00,3
1952.9,26.00,3
1953,26.00,3
1953.1,25.97,3
1953.2,25.94,3
1953.3,25.91,3
1953.4,25.88,3
1953.5,25.85,3
1953.6,25.82,3
1953.7,25.79,3
1953.8,25.76,3
1953.9,25.73,3
1954,25.71,3
1954.1,25.74,3
1954.2,25.78,3
1954.3,25.82,3
1954.4,25.86,3
1954.5,25.90,3
1954.6,25.94,3
1954.7,25.98,3
1954.8,26.02,3
1954.9,26.06,3
1955,26.10,3
1955.1,26.16,3
1955.2,26.22,3
1955.3,26.28,3
1955.4,26.34,3
1955.5,26.40,3
1955.6,26.46,3
1955.7,26.52,3
1955.8,26.58,3
1955.9,26.64,3
1956,26.70,3
1956.1,26.78,3
1956.2,26.86,3
1956.3,26.94,3
1956.4,27.02,3
1956.5,27.10,3
1956.6,27.18,3
1956.7,27.26,3
1956.8,27.34,3
1956.9,27.42,3
1957,27.51,3
1957.1,27.61,3
1957.2,27.72,3
1957.3,27.83,3
1957.4,27.94,3
1957.5,28.05,3
1957.6,28.16,3
1957.7,28.27,3
1957.8,28.38,3
1957.9,28.49,3
1958,28.60,3
1958.1,28.67,3
1958.2,28.74,3
1958.3,28.81,3
1958.4,28.88,3
1958.5,28.95,3
1958.6,29.02,3
1958.7,29.09,3
1958.8,29.16,3
1958.9,29.23,3
1959,29.30,3
1959.1,29.35,3
1959.2,29.40,3
1959.3,29.45,3
1959.4,29.50,3
1959.5,29.55,3
1959.6,29.60,3
1959.7,29.65,3
1959.8,29.70,3
1959.9,29.75,3
1960,29.80,3
1960.1,29.83,3
1960.2,29.86,3
1960.3,29.89,3
1960.4,29.92,3
1960.5,29.95,3
1960.6,29.98,3
1960.7,30.01,3
1960.8,30.04,3
1960.9,30.07,3
1961,30.10,3
1961.1,30.13,3
1961.2,30.16,3
1961.3,30.19,3
1961.4,30.22,3
1961.5,30.25,3
1961.6,30.28,3
1961.7,30.31,3
1961.8,30.34,3
1961.9,30.37,3
1962,30.40,3
1962.1,30.43,3
1962.2,30.46,3
1962.3,30.49,3
1962.4,30.52,3
1962.5,30.55,3
1962.6,30.58,3
1962.7,30.61,3
1962.8,30.64,3
1962.9,30.67,3
1963,30.70,3
1963.1,30.70,3
1963.2,30.70,3
1963.3,30.70,3
1963.4,30.70,3
1963.5,30.70,3
1963.6,30.70,3
1963.7,30.70,3
1963.8,30.70,3
1963.9,30.70,3
1964,30.70,3
1964.1,30.68,3
1964.2,30.66,3
1964.3,30.64,3
1964.4,30.62,3
1964.5,30.60,3
1964.6,30.58,3
1964.7,30.56,3
1964.8,30.54,3
1964.9,30.52,3
1965,30.50,3
1965.1,30.49,3
1965.2,30.48,3
1965.3,30.47,3
1965.4,30.46,3
1965.5,30.45,3
1965.6,30.44,3
1965.7,30.43,3
1965.8,30.42,3
1965.9,30.41,3
1966,30.40,3
1966.1,30.39,3
1966.2,30.38,3
1966.3,30.37,3
1966.4,30.36,3
1966.5,30.35,3
1966.6,30.34,3
1966.7,30.33,3
1966.8,30.32,3
1966.9,30.31,3
1967,30.30,3
1967.1,30.31,3
1967.2,30.32,3
1967.3,30.33,3
1967.4,30.34,3
1967.5,30.35,3
1967.6,30.36,3
1967.7,30.37,3
1967.8,30.38,3
1967.9,30.39,3
1968,30.40,3
1968.1,30.44,3
1968.2,30.48,3
1968.3,30.52,3
1968.4,30.56,3
1968.5,30.60,3
1968.6,30.64,3
1968.7,30.68,3
1968.8,30.72,3
1968.9,30.76,3
1969,30.79,3
1969.1,30.76,3
1969.2,30.72,3
1969.3,30.68,3
1969.4,30.64,3
1969.5,30.60,3
1969.6,30.56,3
1969.7,30.52,3
1969.8,30.48,3
1969.9,30.44,3
1970,30.40,3
1970.1,30.35,3
1970.2,30.30,3
1970.3,30.25,3
1970.4,30.20,3
1970.5,30.15,3
1970.6,30.10,3
1970.7,30.05,3
1970.8,30.00,3
1970.9,29.95,3
1971,29.90,3
1971.1,29.86,3
1971.2,29.82,3
1971.3,29.78,3
1971.4,29.74,3
1971.5,29.70,3
1971.6,29.66,3
1971.7,29.62,3
1971.8,29.58,3
1971.9,29.54,3
1972,29.51,3
1972.1,29.53,3
1972.2,29.56,3
1972.3,29.59,3
1972.4,29.62,3
1972.5,29.65,3
1972.6,29.68,3
1972.7,29.71,3
1972.8,29.74,3
1972.9,29.77,3
1973,29.80,3
1973.1,29.85,3
1973.2,29.90,3
1973.3,29.95,3
1973.4,30.00,3
1973.5,30.05,3
1973.6,30.10,3
1973.7,30.15,3
1973.8,30.20,3
1973.9,30.25,3
1974,30.30,3
1974.1,30.34,3
1974.2,30.38,3
1974.3,30.42,3
1974.4,30.46,3
1974.5,30.50,3
1974.6,30.54,3
1974.7,30.58,3
1974.8,30.62,3
1974.9,30.66,3
1975,30.70,3
1975.1,30.72,3
1975.2,30.74,3
1975.3,30.76,3
1975.4,30.78,3
1975.5,30.80,3
1975.6,30.82,3
1975.7,30.84,3
1975.8,30.86,3
1975.9,30.88,3
1976,30.90,3
1976.1,30.91,3
1976.2,30.92,3
1976.3,30.93,3
1976.4,30.94,3
1976.5,30.95,3
1976.6,30.96,3
1976.7,30.97,3
1976.8,30.98,3
1976.9,30.99,3
1977,31.00,3
1977.1,30.99,3
1977.2,30.98,3
1977.3,30.97,3
1977.4,30.96,3
1977.5,30.95,3
1977.6,30.94,3
1977.7,30.93,3
1977.8,30.92,3
1977.9,30.91,3
1978,30.89,3
1978.1,30.85,3
1978.2,30.80,3
1978.3,30.75,3
1978.4,30.70,3
1978.5,30.65,3
1978.6,30.60,3
1978.7,30.55,3
1978.8,30.50,3
1978.9,30.45,3
1979,30.40,3
1979.1,30.34,3
1979.2,30.28,3
1979.3,30.22,3
1979.4,30.16,3
1979.5,30.10,3
1979.6,30.04,3
1979.7,29.98,3
1979.8,29.92,3
1979.9,29.86,3
1980,29.81,3
1980.1,29.81,3
1980.2,29.82,3
1980.3,29.83,3
1980.4,29.84,3
1980.5,29.85,3
1980.6,29.86,3
1980.7,29.87,3
1980.8,29.88,3
1980.9,29.89,3
1981,29.90,3
1981.1,29.93,3
1981.2,29.96,3
1981.3,29.99,3
1981.4,30.02,3
1981.5,30.05,3
1981.6,30.08,3
1981.7,30.11,3
1981.8,30.14,3
1981.9,30.17,3
1982,30.20,3
1982.1,30.25,3
1982.2,30.30,3
1982.3,30.35,3
1982.4,30.40,3
1982.5,30.45,3
1982.6,30.50,3
1982.7,30.55,3
1982.8,30.60,3
1982.9,30.65,3
1983,30.70,3
1983.1,30.75,3
1983.2,30.80,3
1983.3,30.85,3
1983.4,30.90,3
1983.5,30.95,3
1983.6,31.00,3
1983.7,31.05,3
1983.8,31.10,3
1983.9,31.15,3
1984,31.20,3
1984.1,31.26,3
1984.2,31.32,3
1984.3,31.38,3
1984.4,31.44,3
1984.5,31.50,3
1984.6,31.56,3
1984.7,31.62,3
1984.8,31.68,3
1984.9,31.74,3
1985,31.80,3
1985.1,31.84,3
1985.2,31.88,3
1985.3,31.92,3
1985.4,31.96,3
1985.5,32.00,3
1985.6,32.04,3
1985.7,32.08,3
1985.8,32.12,3
1985.9,32.16,3
1986,32.20,3
1986.1,32.22,3
1986.2,32.24,3
1986.3,32.26,3
1986.4,32.28,3
1986.5,32.30,3
1986.6,32.32,3
1986.7,32.34,3
1986.8,32.36,3
1986.9,32.38,3
1987,32.40,3
1987.1,32.38,3
1987.2,32.36,3
1987.3,32.34,3
1987.4,32.32,3
1987.5,32.30,3
1987.6,32.28,3
1987.7,32.26,3
1987.8,32.24,3
1987.9,32.22,3
1988,32.20,3
1988.1,32.15,3
1988.2,32.10,3
1988.3,32.05,3
1988.4,32.00,3
1988.5,31.95,3
1988.6,31.90,3
1988.7,31.85,3
1988.8,31.80,3
1988.9,31.75,3
1989,31.67,3
1989.1,31.38,3
1989.2,31.07,3
1989.3,30.76,3
1989.4,30.45,3
1989.5,30.14,3
1989.6,29.83,3
1989.7,29.52,3
1989.8,29.21,3
1989.9,28.90,3
1990,28.59,3
1990.1,28.26,3
1990.2,27.93,3
1990.3,27.60,3
1990.4,27.27,3
1990.5,26.94,3
1990.6,26.61,3
1990.7,26.28,3
1990.8,25.95,3
1990.9,25.62,3
1991,25.29,3
1991.1,24.96,3
1991.2,24.63,3
1991.3,24.30,3
1991.4,23.97,3
1991.5,23.64,3
1991.6,23.31,3
1991.7,22.98,3
1991.8,22.65,3
1991.9,22.32,3
1992,21.99,3
1992.1,21.66,3
1992.2,21.33,3
1992.3,21.00,3
1992.4,20.67,3
1992.5,20.34,3
1992.6,20.01,3
1992.7,19.68,3
1992.8,19.35,3
1992.9,19.02,3
1993,18.69,3
1993.1,18.36,3
1993.2,18.03,3
1993.3,17.70,3
1993.4,17.37,3
1993.5,17.04,3
1993.6,16.71,3
1993.7,16.38,3
1993.8,16.05,3
1993.9,15.72,3
1994,15.39,3
1994.1,15.06,3
1994.2,14.73,3
1994.3,14.40,3
1994.4,14.07,3
1994.5,13.74,3
1994.6,13.41,3
1994.7,13.08,3
1994.8,12.75,3
1994.9,12.42,3
1995,12.09,3
1995.1,11.76,3
1995.2,11.43,3
1995.3,11.10,3
1995.4,10.77,3
1995.5,10.44,3
1995.6,10.11,3
1995.7,9.78,3
1995.8,9.45,3
1995.9,9.12,3
1996,8.79,3
1996.1,8.46,3
1996.2,8.13,3
1996.3,7.80,3
1996.4,7.47,3
1996.5,7.14,3
1996.6,6.81,3
1996.7,6.48,3
1996.8,6.15,3
1996.9,5.82,3
1997,5.49,3
1997.1,5.16,3
1997.2,4.83,3
1997.3,4.50,3
1997.4,4.17,3
1997.5,3.84,3
1997.6,3.51,3
1997.7,3.18,3
1997.8,2.85,3
1997.9,2.52,3
1998,2.20,3
1998.1,1.97,3
1998.2,1.75,3
1998.3,1.53,3
1998.4,1.31,3
1998.5,1.09,3
1998.6,0.87,3
1998.7,0.65,3
1998.8,0.43,3
1998.9,0.21,3
1999,0.02,3
1999.1,0.00,3
1999.2,0.00,3
1999.3,0.00,3
1999.4,0.00,3
1999.5,0.00,3
1999.6,0.00,3
1999.7,0.00,3
1999.8,0.00,3
1999.9,0.00,3
2000,0.00,3
2000.1,0.00,3
2000.2,0.00,3
2000.3,0.00,3
2000.4,0.00,3
2000.5,0.00,3
2000.6,0.00,3
2000.7,0.00,3
2000.8,0.00,3
2000.9,0.00,3
2001,0.00,3
2001.1,0.00,3
2001.2,0.00,3
2001.3,0.00,3
2001.4,0.00,3
2001.5,0.00,3
2001.6,0.00,3
2001.7,0.00,3
2001.8,0.00,3
2001.9,0.00,3
2002,0.00,3
2002.1,0.00,3
2002.2,0.00,3
2002.3,0.00,3
2002.4,0.00,3
2002.5,0.00,3
2002.6,0.00,3
2002.7,0.00,3
2002.8,0.00,3
2002.9,0.00,3
2003,0.00,3
2003.1,0.00,3
2003.2,0.00,3
2003.3,0.00,3
2003.4,0.00,3
2003.5,0.00,3
2003.6,0.00,3
2003.7,0.00,3
2003.8,0.00,3
2003.9,0.00,3
2004,0.00,3
2004.1,0.00,3
2004.2,0.00,3
2004.3,0.00,3
2004.4,0.00,3
2004.5,0.00,3
2004.6,0.00,3
2004.7,0.00,3
2004.8,0.00,3
2004.9,0.00,3
2005,0.00,3
2005.1,0.00,3
2005.2,0.00,3
2005.3,0.00,3
2005.4,0.00,3
2005.5,0.00,3
2005.6,0.00,3
2005.7,0.00,3
2005.8,0.00,3
2005.9,0.00,3
2006,0.00,3
2006.1,0.00,3
2006.2,0.00,3
2006.3,0.00,3
2006.4,0.00,3
2006.5,0.00,3
2006.6,0.00,3
2006.7,0.00,3
2006.8,0.00,3
2006.9,0.00,3
2007,0.00,3
2007.1,0.00,3
2007.2,0.00,3
2007.3,0.00,3
2007.4,0.00,3
2007.5,0.00,3
2007.6,0.00,3
2007.7,0.00,3
2007.8,0.00,3
2007.9,0.00,3
2008,0.00,3
2008.1,0.00,3
2008.2,0.00,3
2008.3,0.00,3
2008.4,0.00,3
2008.5,0.00,3
2008.6,0.00,3
2008.7,0.00,3
2008.8,0.00,3
2008.9,0.00,3
2009,0.00,3
2009.1,0.00,3
2009.2,0.00,3
2009.3,0.00,3
2009.4,0.00,3
2009.5,0.00,3
2009.6,0.00,3
2009.7,0.00,3
2009.8,0.00,3
2009.9,0.00,3
2010,0.00,3
2010.1,0.00,3
2010.2,0.00,3
2010.3,0.00,3
2010.4,0.00,3
2010.5,0.00,3
2010.6,0.00,3
2010.7,0.00,3
2010.8,0.00,3
2010.9,0.00,3
2011,0.00,3
2011.1,0.00,3
2011.2,0.00,3
2011.3,0.00,3
2011.4,0.00,3
2011.5,0.00,3
2011.6,0.00,3
2011.7,0.00,3
2011.8,0.00,3
2011.9,0.00,3
2012,0.00,3
2012.1,0.00,3
2012.2,0.00,3
2012.3,0.00,3
2012.4,0.00,3
2012.5,0.00,3
2012.6,0.00,3
2012.7,0.00,3
2012.8,0.00,3
2012.9,0.00,3
2013,0.00,3
2013.1,0.00,3
2013.2,0.00,3
2013.3,0.00,3
2013.4,0.00,3
2013.5,0.00,3
2013.6,0.00,3
2013.7,0.00,3
2013.8,0.00,3
2013.9,0.00,3
2014,0.00,3
2014.1,0.00,3
2014.2,0.00,3
2014.3,0.00,3
2014.4,0.00,3
2014.5,0.00,3
2014.6,0.00,3
2014.7,0.00,3
2014.8,0.00,3
2014.9,0.00,3
2015,0.00,3
2015.1,0.00,3
2015.2,0.00,3
2015.3,0.00,3
2015.4,0.00,3
2015.5,0.00,3
2015.6,0.00,3
2015.7,0.00,3
2015.8,0.00,3
2015.9,0.00,3
2016,0.00,3
2016.1,0.00,3
2016.2,0.00,3
2016.3,0.00,3
2016.4,0.00,3
2016.5,0.00,3
2016.6,0.00,3
2016.7,0.00,3
2016.8,0.00,3
2016.9,0.00,3
2017,0.00,3
2017.1,0.00,3
2017.2,0.00,3
2017.3,0.00,3
2017.4,0.00,3
